lI (210814) sensors;210631114;A;0.012902;-0.003872;0.027652;3.000000
lI (210834) sensors;210651144;A;0.013828;-0.003477;-0.007491;3.000000
lI (210854) sensors;210671035;A;-0.023085;-0.016212;-0.008606;3.000000
lI (210874) sensors;210690875;A;0.013828;-0.003477;-0.007491;3.000000
lI (210894) sensors;210710961;A;0.013828;-0.003477;-0.007491;3.000000
lI (210914) sensors;210730888;A;-0.034553;0.017022;-0.008535;3.000000
lI (210934) sensors;210751125;A;0.013828;-0.003477;-0.007491;3.000000
lI (210954) sensors;210770691;A;-0.023084;-0.016213;-0.008605;3.000000
lI (210974) sensors;210790732;A;0.013828;-0.003478;-0.007490;3.000000
lI (210994) sensors;210810678;A;0.013828;-0.003478;-0.007490;3.000000
lI (211014) sensors;210830524;A;-0.023084;-0.016213;-0.008605;3.000000
lI (211034) sensors;210850607;A;0.012898;-0.003869;0.027654;3.000000
lI (211054) sensors;210870625;A;-0.023083;-0.016213;-0.008608;3.000000
lI (211069) sensors;210890520;A;-0.024014;-0.016604;0.026535;3.000000
lI (211094) sensors;210910458;A;-0.023083;-0.016213;-0.008608;3.000000
lI (211109) sensors;210930414;A;-0.023083;-0.016213;-0.008608;3.000000
lI (211134) sensors;210950291;A;0.013829;-0.003478;-0.007488;3.000000
lI (211154) sensors;210970176;A;-0.024014;-0.016604;0.026535;3.000000
lI (211169) sensors;210989681;A;0.012898;-0.003869;0.027654;3.000000
lI (211194) sensors;211010231;A;-0.025632;-0.008828;-0.008593;3.000000
lI (211209) sensors;211030179;A;-0.018042;-0.006196;-0.016178;3.000000
lI (211234) sensors;211050229;A;-0.029510;0.027039;-0.016116;3.000000
lI (211249) sensors;211070194;A;0.021419;-0.000846;-0.015073;3.000000
lI (211269) sensors;211090069;A;0.021419;-0.000846;-0.015073;3.000000
lI (211289) sensors;211109808;A;-0.027893;0.019266;0.019012;3.000000
lI (211309) sensors;211129861;A;-0.026962;0.019653;-0.016130;3.000000
lI (211329) sensors;211149899;A;-0.015494;-0.013581;-0.016192;3.000000
lI (211349) sensors;211171062;P;0.000000;0.000000;-17.000000;4294967.500000
lI (211349) sensors;211171062;S;0.000000;0.000000;171.901001
lI (211354) sensors;211169714;A;-0.026962;0.019653;-0.016130;3.000000
lI (211369) sensors;211189902;A;-0.015494;-0.013581;-0.016192;3.000000
lI (211389) sensors;211209408;A;-0.027170;0.019567;-0.008318;3.000000
lI (211409) sensors;211229698;A;0.021211;-0.000932;-0.007266;3.000000
lI (211429) sensors;211249661;A;-0.015702;-0.013667;-0.008380;3.000000
lI (211454) sensors;211269552;A;-0.015702;-0.013667;-0.008380;3.000000
lI (211469) sensors;211289597;A;-0.027169;0.019566;-0.008321;3.000000
lI (211489) sensors;211309530;A;-0.015702;-0.013668;-0.008379;3.000000
