Time [s],Value,Parity Error,Framing Error
21.624746100,G,,
21.625787400,S,,
21.626828800,V,,
21.627870100,,,,
21.628911500,1,,
21.629952800,,,,
21.630994100,1,,
21.632035500,,,,
21.633076800,0,,
21.634118200,0,,
21.635159500,*,,
21.636200800,7,,
21.637242200,9,,
21.638283500,CR ,,
21.639324900,LF ,,
21.640366200,$,,
21.641407600,G,,
21.642448900,L,,
21.643490300,G,,
21.644531600,S,,
21.645572900,V,,
21.646614300,,,,
21.647655600,1,,
21.648697000,,,,
21.649738300,1,,
21.650779600,,,,
21.651821000,0,,
21.652862300,0,,
21.653903700,*,,
21.654945000,6,,
21.655986300,5,,
21.657027700,CR ,,
21.658069000,LF ,,
21.659110400,$,,
21.660151700,G,,
21.661193100,N,,
21.662234400,G,,
21.663275800,L,,
21.664317100,L,,
21.665358400,,,,
21.666399800,,,,
21.667441100,,,,
21.668482500,,,,
21.669523800,,,,
21.670565100,,,,
21.671606500,V,,
21.672647800,,,,
21.673689200,N,,
21.674730500,*,,
21.675771800,7,,
21.676813200,A,,
21.677854500,CR ,,
21.678895900,LF ,,
22.445909300,$,,
22.446950600,G,,
22.447992000,N,,
22.449033300,R,,
22.450074600,M,,
22.451116000,C,,
22.452157300,,,,
22.453198700,,,,
22.454240000,V,,
22.455281300,,,,
22.456322700,,,,
22.457364000,,,,
22.458405400,,,,
22.459446700,,,,
22.460488100,,,,
22.461529400,,,,
22.462570700,,,,
22.463612100,,,,
22.464653400,,,,
22.465694800,N,,
22.466736100,*,,
22.467777500,4,,
22.468818800,D,,
22.469860100,CR ,,
22.470901500,LF ,,
22.471942800,$,,
22.472984200,G,,
22.474025500,N,,
22.475066800,V,,
22.476108200,T,,
22.477149500,G,,
22.478190900,,,,
22.479232200,,,,
22.480273600,,,,
22.481314900,,,,
22.482356200,,,,
22.483397600,,,,
22.484438900,,,,
22.485480300,,,,
22.486521600,,,,
22.487563000,N,,
22.488604300,*,,
22.489645600,2,,
22.490687000,E,,
22.491728300,CR ,,
22.492769700,LF ,,
22.493811000,$,,
22.494852300,G,,
22.495893700,N,,
22.496935000,G,,
22.497976400,G,,
22.499017700,A,,
22.500059100,,,,
22.501100400,,,,
22.502141700,,,,
22.503183100,,,,
22.504224400,,,,
22.505265800,,,,
22.506307100,0,,
22.507348400,,,,
22.508389800,0,,
22.509431100,0,,
22.510472500,,,,
22.511513800,9,,
22.512555100,9,,
22.513596500,.,,
22.514637800,9,,
22.515679200,9,,
22.516720500,,,,
22.517761900,,,,
22.518803200,,,,
22.519844600,,,,
22.520885900,,,,
22.521927200,,,,
22.522968600,*,,
22.524009900,5,,
22.525051300,6,,
22.526092600,CR ,,
22.527133900,LF ,,
22.528175300,$,,
22.529216600,G,,
22.530258000,N,,
22.531299300,G,,
22.532340600,S,,
22.533382000,A,,
22.534423300,,,,
22.535464700,A,,
22.536506000,,,,
22.537547400,1,,
22.538588700,,,,
22.539630100,,,,
22.540671400,,,,
22.541712700,,,,
22.542754100,,,,
22.543795400,,,,
22.544836800,,,,
22.545878100,,,,
22.546919400,,,,
22.547960800,,,,
22.549002100,,,,
22.550043500,,,,
22.551084800,,,,
22.552126100,9,,
22.553167500,9,,
22.554208800,.,,
22.555250200,9,,
22.556291500,9,,
22.557332900,,,,
22.558374200,9,,
22.559415500,9,,
22.560456900,.,,
22.561498200,9,,
22.562539600,9,,
22.563580900,,,,
22.564622200,9,,
22.565663600,9,,
22.566704900,.,,
22.567746300,9,,
22.568787600,9,,
22.569828900,*,,
22.570870300,2,,
22.571911600,E,,
22.572953000,CR ,,
22.573994300,LF ,,
22.575035700,$,,
22.576077000,G,,
22.577118400,N,,
22.578159700,G,,
22.579201000,S,,
22.580242400,A,,
22.581283700,,,,
22.582325100,A,,
22.583366400,,,,
22.584407700,1,,
22.585449100,,,,
22.586490400,,,,
22.587531800,,,,
22.588573100,,,,
22.589614500,,,,
22.590655800,,,,
22.591697100,,,,
22.592738500,,,,
22.593779800,,,,
22.594821200,,,,
22.595862500,,,,
22.596903900,,,,
22.597945200,,,,
22.598986500,9,,
22.600027900,9,,
22.601069200,.,,
22.602110600,9,,
22.603151900,9,,
22.604193200,,,,
22.605234600,9,,
22.606275900,9,,
22.607317300,.,,
22.608358600,9,,
22.609400000,9,,
22.610441300,,,,
22.611482600,9,,
22.612524000,9,,
22.613565300,.,,
22.614606700,9,,
22.615648000,9,,
22.616689300,*,,
22.617730700,2,,
22.618772000,E,,
22.619813400,CR ,,
22.620854700,LF ,,
22.621896000,$,,
22.622937400,G,,
22.623978700,P,,
22.625020100,G,,
22.626061400,S,,
22.627102800,V,,
22.628144100,,,,
22.629185500,1,,
22.630226800,,,,
22.631268100,1,,
22.632309500,,,,
22.633350800,0,,
22.634392200,0,,
22.635433500,*,,
22.636474800,7,,
22.637516200,9,,
22.638557500,CR ,,
22.639598900,LF ,,
22.640640200,$,,
22.641681500,G,,
22.642722900,L,,
22.643764200,G,,
22.644805600,S,,
22.645846900,V,,
22.646888300,,,,
22.647929600,1,,
22.648971000,,,,
22.650012300,1,,
22.651053600,,,,
22.652095000,0,,
22.653136300,0,,
22.654177700,*,,
22.655219000,6,,
22.656260300,5,,
22.657301700,CR ,,
22.658343000,LF ,,
22.659384400,$,,
22.660425700,G,,
22.661467000,N,,
22.662508400,G,,
22.663549700,L,,
22.664591100,L,,
22.665632400,,,,
22.666673800,,,,
22.667715100,,,,
22.668756400,,,,
22.669797800,,,,
22.670839100,,,,
22.671880500,V,,
22.672921800,,,,
22.673963100,N,,
22.675004500,*,,
22.676045800,7,,
22.677087200,A,,
22.678128500,CR ,,
22.679169800,LF ,,
23.446170200,$,,
23.447211600,G,,
23.448252900,N,,
23.449294200,R,,
23.450335600,M,,
23.451376900,C,,
23.452418300,,,,
23.453459600,,,,
23.454501000,V,,
23.455542300,,,,
23.456583700,,,,
23.457625000,,,,
23.458666300,,,,
23.459707700,,,,
23.460749000,,,,
23.461790400,,,,
23.462831700,,,,
23.463873000,,,,
23.464914400,,,,
23.465955700,N,,
23.466997100,*,,
23.468038400,4,,
23.469079700,D,,
23.470121100,CR ,,
23.471162400,LF ,,
23.472203800,$,,
23.473245100,G,,
23.474286500,N,,
23.475327800,V,,
23.476369100,T,,
23.477410500,G,,
23.478451800,,,,
23.479493200,,,,
23.480534500,,,,
23.481575800,,,,
23.482617200,,,,
23.483658500,,,,
23.484699900,,,,
23.485741200,,,,
23.486782500,,,,
23.487823900,N,,
23.488865200,*,,
23.489906600,2,,
23.490947900,E,,
23.491989300,CR ,,
23.493030600,LF ,,
23.494072000,$,,
23.495113300,G,,
23.496154600,N,,
23.497196000,G,,
23.498237300,G,,
23.499278700,A,,
23.500320000,,,,
23.501361300,,,,
23.502402700,,,,
23.503444000,,,,
23.504485400,,,,
23.505526700,,,,
23.506568000,0,,
23.507609400,,,,
23.508650700,0,,
23.509692100,0,,
23.510733400,,,,
23.511774800,9,,
23.512816100,9,,
23.513857500,.,,
23.514898800,9,,
23.515940100,9,,
23.516981500,,,,
23.518022800,,,,
23.519064200,,,,
23.520105500,,,,
23.521146800,,,,
23.522188200,,,,
23.523229500,*,,
23.524270900,5,,
23.525312200,6,,
23.526353500,CR ,,
23.527394900,LF ,,
23.528436200,$,,
23.529477600,G,,
23.530518900,N,,
23.531560300,G,,
23.532601600,S,,
23.533642900,A,,
23.534684300,,,,
23.535725600,A,,
23.536767000,,,,
23.537808300,1,,
23.538849600,,,,
23.539891000,,,,
23.540932300,,,,
23.541973700,,,,
23.543015000,,,,
23.544056400,,,,
23.545097700,,,,
23.546139000,,,,
23.547180400,,,,
23.548221700,,,,
23.549263100,,,,
23.550304400,,,,
23.551345800,,,,
23.552387100,9,,
23.553428400,9,,
23.554469800,.,,
23.555511100,9,,
23.556552500,9,,
23.557593800,,,,
23.558635100,9,,
23.559676500,9,,
23.560717800,.,,
23.561759200,9,,
23.562800500,9,,
23.563841900,,,,
23.564883200,9,,
23.565924500,9,,
23.566965900,.,,
23.568007200,9,,
23.569048600,9,,
23.570089900,*,,
23.571131300,2,,
23.572172600,E,,
23.573213900,CR ,,
23.574255300,LF ,,
23.575296600,$,,
23.576338000,G,,
23.577379300,N,,
23.578420600,G,,
23.579462000,S,,
23.580503300,A,,
23.581544700,,,,
23.582586000,A,,
23.583627400,,,,
23.584668700,1,,
23.585710000,,,,
23.586751400,,,,
23.587792700,,,,
23.588834100,,,,
23.589875400,,,,
23.590916700,,,,
23.591958100,,,,
23.592999400,,,,
23.594040800,,,,
23.595082100,,,,
23.596123400,,,,
23.597164800,,,,
23.598206100,,,,
23.599247500,9,,
23.600288800,9,,
23.601330200,.,,
23.602371500,9,,
23.603412900,9,,
23.604454200,,,,
23.605495500,9,,
23.606536900,9,,
23.607578200,.,,
23.608619600,9,,
23.609660900,9,,
23.610702200,,,,
23.611743600,9,,
23.612784900,9,,
23.613826300,.,,
23.614867600,9,,
23.615908900,9,,
23.616950300,*,,
23.617991600,2,,
23.619033000,E,,
23.620074300,CR ,,
23.621115700,LF ,,
23.622157000,$,,
23.623198400,G,,
23.624239700,P,,
23.625281000,G,,
23.626322400,S,,
23.627363700,V,,
23.628405100,,,,
23.629446400,1,,
23.630487700,,,,
23.631529100,1,,
23.632570400,,,,
23.633611800,0,,
23.634653100,0,,
23.635694400,*,,
23.636735800,7,,
23.637777100,9,,
23.638818500,CR ,,
23.639859800,LF ,,
23.640901200,$,,
23.641942500,G,,
23.642983800,L,,
23.644025200,G,,
23.645066500,S,,
23.646107900,V,,
23.647149200,,,,
23.648190500,1,,
23.649231900,,,,
23.650273200,1,,
23.651314600,,,,
23.652355900,0,,
23.653397300,0,,
23.654438600,*,,
23.655479900,6,,
23.656521300,5,,
23.657562600,CR ,,
23.658604000,LF ,,
23.659645300,$,,
23.660686700,G,,
23.661728000,N,,
23.662769300,G,,
23.663810700,L,,
23.664852000,L,,
23.665893400,,,,
23.666934700,,,,
23.667976000,,,,
23.669017400,,,,
23.670058700,,,,
23.671100100,,,,
23.672141400,V,,
23.673182800,,,,
23.674224100,N,,
23.675265400,*,,
23.676306800,7,,
23.677348100,A,,
23.678389500,CR ,,
23.679430800,LF ,,
24.446418100,$,,
24.447459500,G,,
24.448500800,N,,
24.449542200,R,,
24.450583500,M,,
24.451624900,C,,
24.452666200,,,,
24.453707600,,,,
24.454748900,V,,
24.455790200,,,,
24.456831600,,,,
24.457872900,,,,
24.458914300,,,,
24.459955600,,,,
24.460996900,,,,
24.462038300,,,,
24.463079600,,,,
24.464121000,,,,
24.465162300,,,,
24.466203600,N,,
24.467245000,*,,
24.468286300,4,,
24.469327700,D,,
24.470369000,CR ,,
24.471410400,LF ,,
24.472451700,$,,
24.473493000,G,,
24.474534400,N,,
24.475575700,V,,
24.476617100,T,,
24.477658400,G,,
24.478699700,,,,
24.479741100,,,,
24.480782400,,,,
24.481823800,,,,
24.482865100,,,,
24.483906400,,,,
24.484947800,,,,
24.485989100,,,,
24.487030500,,,,
24.488071800,N,,
24.489113200,*,,
24.490154500,2,,
24.491195900,E,,
24.492237200,CR ,,
24.493278500,LF ,,
24.494319900,$,,
24.495361200,G,,
24.496402600,N,,
24.497443900,G,,
24.498485200,G,,
24.499526600,A,,
24.500567900,,,,
24.501609300,,,,
24.502650600,,,,
24.503691900,,,,
24.504733300,,,,
24.505774600,,,,
24.506816000,0,,
24.507857300,,,,
24.508898700,0,,
24.509940000,0,,
24.510981400,,,,
24.512022700,9,,
24.513064000,9,,
24.514105400,.,,
24.515146700,9,,
24.516188100,9,,
24.517229400,,,,
24.518270700,,,,
24.519312100,,,,
24.520353400,,,,
24.521394800,,,,
24.522436100,,,,
24.523477400,*,,
24.524518800,5,,
24.525560100,6,,
24.526601500,CR ,,
24.527642800,LF ,,
24.528684200,$,,
24.529725500,G,,
24.530766800,N,,
24.531808200,G,,
24.532849500,S,,
24.533890900,A,,
24.534932200,,,,
24.535973500,A,,
24.537014900,,,,
24.538056200,1,,
24.539097600,,,,
24.540138900,,,,
24.541180300,,,,
24.542221600,,,,
24.543262900,,,,
24.544304300,,,,
24.545345600,,,,
24.546387000,,,,
24.547428300,,,,
24.548469700,,,,
24.549511000,,,,
24.550552300,,,,
24.551593700,,,,
24.552635000,9,,
24.553676400,9,,
24.554717700,.,,
24.555759000,9,,
24.556800400,9,,
24.557841700,,,,
24.558883100,9,,
24.559924400,9,,
24.560965800,.,,
24.562007100,9,,
24.563048400,9,,
24.564089800,,,,
24.565131100,9,,
24.566172500,9,,
24.567213800,.,,
24.568255200,9,,
24.569296500,9,,
24.570337800,*,,
24.571379200,2,,
24.572420500,E,,
24.573461900,CR ,,
24.574503200,LF ,,
24.575544500,$,,
24.576585900,G,,
24.577627200,N,,
24.578668600,G,,
24.579709900,S,,
24.580751300,A,,
24.581792600,,,,
24.582833900,A,,
24.583875300,,,,
24.584916600,1,,
24.585958000,,,,
24.586999300,,,,
24.588040600,,,,
24.589082000,,,,
24.590123300,,,,
24.591164700,,,,
24.592206000,,,,
24.593247300,,,,
24.594288700,,,,
24.595330000,,,,
24.596371400,,,,
24.597412700,,,,
24.598454100,,,,
24.599495400,9,,
24.600536800,9,,
24.601578100,.,,
24.602619400,9,,
24.603660800,9,,
24.604702100,,,,
24.605743500,9,,
24.606784800,9,,
24.607826100,.,,
24.608867500,9,,
24.609908800,9,,
24.610950200,,,,
24.611991500,9,,
24.613032800,9,,
24.614074200,.,,
24.615115500,9,,
24.616156900,9,,
24.617198200,*,,
24.618239600,2,,
24.619280900,E,,
24.620322300,CR ,,
24.621363600,LF ,,
24.622404900,$,,
24.623446300,G,,
24.624487600,P,,
24.625529000,G,,
24.626570300,S,,
24.627611600,V,,
24.628653000,,,,
24.629694300,1,,
24.630735700,,,,
24.631777000,1,,
24.632818300,,,,
24.633859700,0,,
24.634901000,0,,
24.635942400,*,,
24.636983700,7,,
24.638025100,9,,
24.639066400,CR ,,
24.640107700,LF ,,
24.641149100,$,,
24.642190400,G,,
24.643231800,L,,
24.644273100,G,,
24.645314400,S,,
24.646355800,V,,
24.647397100,,,,
24.648438500,1,,
24.649479800,,,,
24.650521100,1,,
24.651562500,,,,
24.652603800,0,,
24.653645200,0,,
24.654686500,*,,
24.655727900,6,,
24.656769200,5,,
24.657810600,CR ,,
24.658851900,LF ,,
24.659893200,$,,
24.660934600,G,,
24.661975900,N,,
24.663017300,G,,
24.664058600,L,,
24.665099900,L,,
24.666141300,,,,
24.667182600,,,,
24.668224000,,,,
24.669265300,,,,
24.670306600,,,,
24.671348000,,,,
24.672389300,V,,
24.673430700,,,,
24.674472000,N,,
24.675513400,*,,
24.676554700,7,,
24.677596100,A,,
24.678637400,CR ,,
24.679678700,LF ,,
25.446640000,$,,
25.447681400,G,,
25.448722700,N,,
25.449764100,R,,
25.450805400,M,,
25.451846700,C,,
25.452888100,,,,
25.453929400,,,,
25.454970800,V,,
25.456012100,,,,
25.457053400,,,,
25.458094800,,,,
25.459136100,,,,
25.460177500,,,,
25.461218800,,,,
25.462260100,,,,
25.463301500,,,,
25.464342800,,,,
25.465384200,,,,
25.466425500,N,,
25.467466900,*,,
25.468508200,4,,
25.469549600,D,,
25.470590900,CR ,,
25.471632200,LF ,,
25.472673600,$,,
25.473714900,G,,
25.474756300,N,,
25.475797600,V,,
25.476838900,T,,
25.477880300,G,,
25.478921600,,,,
25.479963000,,,,
25.481004300,,,,
25.482045600,,,,
25.483087000,,,,
25.484128300,,,,
25.485169700,,,,
25.486211000,,,,
25.487252400,,,,
25.488293700,N,,
25.489335100,*,,
25.490376400,2,,
25.491417700,E,,
25.492459100,CR ,,
25.493500400,LF ,,
25.494541800,$,,
25.495583100,G,,
25.496624400,N,,
25.497665800,G,,
25.498707100,G,,
25.499748500,A,,
25.500789800,,,,
25.501831100,,,,
25.502872500,,,,
25.503913800,,,,
25.504955200,,,,
25.505996500,,,,
25.507037900,0,,
25.508079200,,,,
25.509120500,0,,
25.510161900,0,,
25.511203200,,,,
25.512244600,9,,
25.513285900,9,,
25.514327200,.,,
25.515368600,9,,
25.516409900,9,,
25.517451300,,,,
25.518492600,,,,
25.519533900,,,,
25.520575300,,,,
25.521616600,,,,
25.522658000,,,,
25.523699300,*,,
25.524740700,5,,
25.525782000,6,,
25.526823400,CR ,,
25.527864700,LF ,,
25.528906000,$,,
25.529947400,G,,
25.530988700,N,,
25.532030100,G,,
25.533071400,S,,
25.534112700,A,,
25.535154100,,,,
25.536195400,A,,
25.537236800,,,,
25.538278100,1,,
25.539319400,,,,
25.540360800,,,,
25.541402100,,,,
25.542443500,,,,
25.543484800,,,,
25.544526200,,,,
25.545567500,,,,
25.546608900,,,,
25.547650200,,,,
25.548691500,,,,
25.549732900,,,,
25.550774200,,,,
25.551815600,,,,
25.552856900,9,,
25.553898200,9,,
25.554939600,.,,
25.555980900,9,,
25.557022300,9,,
25.558063600,,,,
25.559104900,9,,
25.560146300,9,,
25.561187600,.,,
25.562229000,9,,
25.563270300,9,,
25.564311700,,,,
25.565353000,9,,
25.566394300,9,,
25.567435700,.,,
25.568477000,9,,
25.569518400,9,,
25.570559700,*,,
25.571601000,2,,
25.572642400,E,,
25.573683700,CR ,,
25.574725100,LF ,,
25.575766400,$,,
25.576807700,G,,
25.577849100,N,,
25.578890400,G,,
25.579931800,S,,
25.580973100,A,,
25.582014500,,,,
25.583055800,A,,
25.584097200,,,,
25.585138500,1,,
25.586179800,,,,
25.587221200,,,,
25.588262500,,,,
25.589303900,,,,
25.590345200,,,,
25.591386500,,,,
25.592427900,,,,
25.593469200,,,,
25.594510600,,,,
25.595551900,,,,
25.596593200,,,,
25.597634600,,,,
25.598675900,,,,
25.599717300,9,,
25.600758600,9,,
25.601800000,.,,
25.602841300,9,,
25.603882700,9,,
25.604924000,,,,
25.605965300,9,,
25.607006700,9,,
25.608048000,.,,
25.609089400,9,,
25.610130700,9,,
25.611172000,,,,
25.612213400,9,,
25.613254700,9,,
25.614296100,.,,
25.615337400,9,,
25.616378700,9,,
25.617420100,*,,
25.618461400,2,,
25.619502800,E,,
25.620544100,CR ,,
25.621585500,LF ,,
25.622626800,$,,
25.623668100,G,,
25.624709500,P,,
25.625750800,G,,
25.626792200,S,,
25.627833500,V,,
25.628874800,,,,
25.629916200,1,,
25.630957500,,,,
25.631998900,1,,
25.633040200,,,,
25.634081600,0,,
25.635122900,0,,
25.636164200,*,,
25.637205600,7,,
25.638246900,9,,
25.639288300,CR ,,
25.640329600,LF ,,
25.641371000,$,,
25.642412300,G,,
25.643453600,L,,
25.644495000,G,,
25.645536300,S,,
25.646577700,V,,
25.647619000,,,,
25.648660300,1,,
25.649701700,,,,
25.650743000,1,,
25.651784400,,,,
25.652825700,0,,
25.653867100,0,,
25.654908400,*,,
25.655949700,6,,
25.656991100,5,,
25.658032400,CR ,,
25.659073800,LF ,,
25.660115100,$,,
25.661156500,G,,
25.662197800,N,,
25.663239100,G,,
25.664280500,L,,
25.665321800,L,,
25.666363200,,,,
25.667404500,,,,
25.668445800,,,,
25.669487200,,,,
25.670528500,,,,
25.671569900,,,,
25.672611200,V,,
25.673652600,,,,
25.674693900,N,,
25.675735200,*,,
25.676776600,7,,
25.677817900,A,,
25.678859300,CR ,,
25.679900600,LF ,,
26.446835800,$,,
26.447877200,G,,
26.448918500,N,,
26.449959900,R,,
26.451001200,M,,
26.452042600,C,,
26.453083900,,,,
26.454125300,,,,
26.455166600,V,,
26.456207900,,,,
26.457249300,,,,
26.458290600,,,,
26.459332000,,,,
26.460373300,,,,
26.461414600,,,,
26.462456000,,,,
26.463497300,,,,
26.464538700,,,,
26.465580000,,,,
26.466621300,N,,
26.467662700,*,,
26.468704000,4,,
26.469745400,D,,
26.470786700,CR ,,
26.471828100,LF ,,
26.472869400,$,,
26.473910800,G,,
26.474952100,N,,
26.475993400,V,,
26.477034800,T,,
26.478076100,G,,
26.479117500,,,,
26.480158800,,,,
26.481200100,,,,
26.482241500,,,,
26.483282800,,,,
26.484324200,,,,
26.485365500,,,,
26.486406800,,,,
26.487448200,,,,
26.488489500,N,,
26.489530900,*,,
26.490572200,2,,
26.491613600,E,,
26.492654900,CR ,,
26.493696200,LF ,,
26.494737600,$,,
26.495778900,G,,
26.496820300,N,,
26.497861600,G,,
26.498902900,G,,
26.499944300,A,,
26.500985600,,,,
26.502027000,,,,
26.503068300,,,,
26.504109600,,,,
26.505151000,,,,
26.506192300,,,,
26.507233700,0,,
26.508275000,,,,
26.509316400,0,,
26.510357700,0,,
26.511399100,,,,
26.512440400,9,,
26.513481700,9,,
26.514523100,.,,
26.515564400,9,,
26.516605800,9,,
26.517647100,,,,
26.518688400,,,,
26.519729800,,,,
26.520771100,,,,
26.521812500,,,,
26.522853800,,,,
26.523895100,*,,
26.524936500,5,,
26.525977800,6,,
26.527019200,CR ,,
26.528060500,LF ,,
26.529101900,$,,
26.530143200,G,,
26.531184600,N,,
26.532225900,G,,
26.533267200,S,,
26.534308600,A,,
26.535349900,,,,
26.536391300,A,,
26.537432600,,,,
26.538473900,1,,
26.539515300,,,,
26.540556600,,,,
26.541598000,,,,
26.542639300,,,,
26.543680600,,,,
26.544722000,,,,
26.545763300,,,,
26.546804700,,,,
26.547846000,,,,
26.548887400,,,,
26.549928700,,,,
26.550970000,,,,
26.552011400,,,,
26.553052700,9,,
26.554094100,9,,
26.555135400,.,,
26.556176700,9,,
26.557218100,9,,
26.558259400,,,,
26.559300800,9,,
26.560342100,9,,
26.561383400,.,,
26.562424800,9,,
26.563466100,9,,
26.564507500,,,,
26.565548800,9,,
26.566590200,9,,
26.567631500,.,,
26.568672900,9,,
26.569714200,9,,
26.570755500,*,,
26.571796900,2,,
26.572838200,E,,
26.573879600,CR ,,
26.574920900,LF ,,
26.575962200,$,,
26.577003600,G,,
26.578044900,N,,
26.579086300,G,,
26.580127600,S,,
26.581168900,A,,
26.582210300,,,,
26.583251600,A,,
26.584293000,,,,
26.585334300,1,,
26.586375700,,,,
26.587417000,,,,
26.588458400,,,,
26.589499700,,,,
26.590541000,,,,
26.591582400,,,,
26.592623700,,,,
26.593665100,,,,
26.594706400,,,,
26.595747700,,,,
26.596789100,,,,
26.597830400,,,,
26.598871800,,,,
26.599913100,9,,
26.600954400,9,,
26.601995800,.,,
26.603037100,9,,
26.604078500,9,,
26.605119800,,,,
26.606161200,9,,
26.607202500,9,,
26.608243800,.,,
26.609285200,9,,
26.610326500,9,,
26.611367900,,,,
26.612409200,9,,
26.613450500,9,,
26.614491900,.,,
26.615533200,9,,
26.616574600,9,,
26.617615900,*,,
26.618657300,2,,
26.619698600,E,,
26.620739900,CR ,,
26.621781300,LF ,,
26.622822600,$,,
26.623864000,G,,
26.624905300,P,,
26.625946700,G,,
26.626988000,S,,
26.628029300,V,,
26.629070700,,,,
26.630112000,1,,
26.631153400,,,,
26.632194700,1,,
26.633236000,,,,
26.634277400,0,,
26.635318700,0,,
26.636360100,*,,
26.637401400,7,,
26.638442800,9,,
26.639484100,CR ,,
26.640525400,LF ,,
26.641566800,$,,
26.642608100,G,,
26.643649500,L,,
26.644690800,G,,
26.645732200,S,,
26.646773500,V,,
26.647814800,,,,
26.648856200,1,,
26.649897500,,,,
26.650938900,1,,
26.651980200,,,,
26.653021500,0,,
26.654062900,0,,
26.655104200,*,,
26.656145600,6,,
26.657186900,5,,
26.658228200,CR ,,
26.659269600,LF ,,
26.660310900,$,,
26.661352300,G,,
26.662393600,N,,
26.663435000,G,,
26.664476300,L,,
26.665517600,L,,
26.666559000,,,,
26.667600300,,,,
26.668641700,,,,
26.669683000,,,,
26.670724300,,,,
26.671765700,,,,
26.672807000,V,,
26.673848400,,,,
26.674889700,N,,
26.675931100,*,,
26.676972400,7,,
26.678013700,A,,
26.679055100,CR ,,
26.680096400,LF ,,
27.447786600,$,,
27.448828000,G,,
27.449869300,N,,
27.450910700,R,,
27.451952000,M,,
27.452993300,C,,
27.454034700,,,,
27.455076000,,,,
27.456117400,V,,
27.457158700,,,,
27.458200100,,,,
27.459241400,,,,
27.460282700,,,,
27.461324100,,,,
27.462365400,,,,
27.463406800,,,,
27.464448100,,,,
27.465489500,,,,
27.466530800,,,,
27.467572100,N,,
27.468613500,*,,
27.469654800,4,,
27.470696200,D,,
27.471737500,CR ,,
27.472778800,LF ,,
27.473820200,$,,
27.474861500,G,,
27.475902900,N,,
27.476944200,V,,
27.477985600,T,,
27.479026900,G,,
27.480068200,,,,
27.481109600,,,,
27.482150900,,,,
27.483192300,,,,
27.484233600,,,,
27.485275000,,,,
27.486316300,,,,
27.487357600,,,,
27.488399000,,,,
27.489440300,N,,
27.490481700,*,,
27.491523000,2,,
27.492564300,E,,
27.493605700,CR ,,
27.494647000,LF ,,
27.495688400,$,,
27.496729700,G,,
27.497771100,N,,
27.498812400,G,,
27.499853700,G,,
27.500895100,A,,
27.501936400,,,,
27.502977800,,,,
27.504019100,,,,
27.505060400,,,,
27.506101800,,,,
27.507143100,,,,
27.508184500,0,,
27.509225800,,,,
27.510267100,0,,
27.511308500,0,,
27.512349800,,,,
27.513391200,9,,
27.514432500,9,,
27.515473900,.,,
27.516515200,9,,
27.517556600,9,,
27.518597900,,,,
27.519639200,,,,
27.520680600,,,,
27.521721900,,,,
27.522763300,,,,
27.523804600,,,,
27.524845900,*,,
27.525887300,5,,
27.526928600,6,,
27.527970000,CR ,,
27.529011300,LF ,,
27.530052600,$,,
27.531094000,G,,
27.532135300,N,,
27.533176700,G,,
27.534218000,S,,
27.535259400,A,,
27.536300700,,,,
27.537342000,A,,
27.538383400,,,,
27.539424700,1,,
27.540466100,,,,
27.541507400,,,,
27.542548800,,,,
27.543590100,,,,
27.544631400,,,,
27.545672800,,,,
27.546714100,,,,
27.547755500,,,,
27.548796800,,,,
27.549838100,,,,
27.550879500,,,,
27.551920800,,,,
27.552962200,,,,
27.554003500,9,,
27.555044900,9,,
27.556086200,.,,
27.557127500,9,,
27.558168900,9,,
27.559210200,,,,
27.560251600,9,,
27.561292900,9,,
27.562334200,.,,
27.563375600,9,,
27.564416900,9,,
27.565458300,,,,
27.566499600,9,,
27.567540900,9,,
27.568582300,.,,
27.569623600,9,,
27.570665000,9,,
27.571706300,*,,
27.572747700,2,,
27.573789000,E,,
27.574830400,CR ,,
27.575871700,LF ,,
27.576913000,$,,
27.577954400,G,,
27.578995700,N,,
27.580037100,G,,
27.581078400,S,,
27.582119700,A,,
27.583161100,,,,
27.584202400,A,,
27.585243800,,,,
27.586285100,1,,
27.587326400,,,,
27.588367800,,,,
27.589409100,,,,
27.590450500,,,,
27.591491800,,,,
27.592533200,,,,
27.593574500,,,,
27.594615900,,,,
27.595657200,,,,
27.596698500,,,,
27.597739900,,,,
27.598781200,,,,
27.599822600,,,,
27.600863900,9,,
27.601905200,9,,
27.602946600,.,,
27.603987900,9,,
27.605029300,9,,
27.606070600,,,,
27.607111900,9,,
27.608153300,9,,
27.609194600,.,,
27.610236000,9,,
27.611277300,9,,
27.612318700,,,,
27.613360000,9,,
27.614401300,9,,
27.615442700,.,,
27.616484000,9,,
27.617525400,9,,
27.618566700,*,,
27.619608000,2,,
27.620649400,E,,
27.621690700,CR ,,
27.622732100,LF ,,
27.623773400,$,,
27.624814700,G,,
27.625856100,P,,
27.626897400,G,,
27.627938800,S,,
27.628980100,V,,
27.630021500,,,,
27.631062800,1,,
27.632104200,,,,
27.633145500,1,,
27.634186800,,,,
27.635228200,0,,
27.636269500,1,,
27.637310900,,,,
27.638352200,0,,
27.639393500,4,,
27.640434900,,,,
27.641476200,,,,
27.642517600,,,,
27.643558900,2,,
27.644600200,5,,
27.645641600,*,,
27.646682900,7,,
27.647724300,B,,
27.648765600,CR ,,
27.649807000,LF ,,
27.650848300,$,,
27.651889700,G,,
27.652931000,L,,
27.653972300,G,,
27.655013700,S,,
